POSTCODE,TOWNNAME,SUBURBNAME,STREETNAME,HOUSENUMBER,CUSTOM1,SORTINFO
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,132A, ROAD,20604942
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,1/134, ROAD,20604943
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,2/134, ROAD,20604944
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,1B/134, ROAD,20604945
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,136A, ROAD,20604946
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,136B, ROAD,20604947
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140A, ROAD,20604948
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140C, ROAD,20604949
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140E, ROAD,20604950
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140F, ROAD,20604951
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140H, ROAD,20604952
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140J, ROAD,20604953
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140K, ROAD,20604954
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140L, ROAD,20604955
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140B, ROAD,20604956
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140D, ROAD,20604957
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140G, ROAD,20604958
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,140I, ROAD,20604959
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,146, ROAD,20604960
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,148, ROAD,20604961
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,150, ROAD,20604962
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,150A, ROAD,20604963
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,152, ROAD,20604964
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,154, ROAD,20604965
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,156, ROAD,20604966
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,160A, ROAD,20604967
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,1/162, ROAD,20604968
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,2/162, ROAD,20604969
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,164A, ROAD,20604970
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,164B, ROAD,20604971
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,1/166, ROAD,20604972
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,2/166, ROAD,20604973
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,2/168, ROAD,20604974
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,2, CLOSE,20604975
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,168, ROAD,20604976
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,6A, CLOSE,20604977
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,4, CLOSE,20604978
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,6, CLOSE,20604979
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,8A, CLOSE,20604980
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,8B, CLOSE,20604981
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,10, CLOSE,20604982
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,12, CLOSE,20604983
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,14, CLOSE,20604984
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,16, CLOSE,20604985
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,18, CLOSE,20604986
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,20, CLOSE,20604987
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,22, CLOSE,20604988
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,24, CLOSE,20604989
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,21, CLOSE,20604990
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,19A, CLOSE,20604991
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,19B, CLOSE,20604992
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,17, CLOSE,20604993
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,17A, CLOSE,20604994
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,15A, CLOSE,20604995
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,15B, CLOSE,20604996
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,13, CLOSE,20604997
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,11, CLOSE,20604998
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,9A, CLOSE,20604999
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,9B, CLOSE,20605000
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,7, CLOSE,20605001
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,5, CLOSE,20605002
1060,AUCKLAND,MOUNT WELLINGTON,TIDE,3, CLOSE,20605003
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,170, ROAD,20605004
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,172, ROAD,20605005
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,172A, ROAD,20605006
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,174, ROAD,20605007
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,176A, ROAD,20605008
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,176B, ROAD,20605009
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,176C, ROAD,20605010
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,2/178, ROAD,20605011
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,1/178, ROAD,20605012
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,3/178, ROAD,20605013
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,180, ROAD,20605014
1060,AUCKLAND,MOUNT WELLINGTON,IRELAND,182, ROAD,20605015
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,34, ROAD,20605016
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,32, ROAD,20605017
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,36A, ROAD,20605018
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,36, ROAD,20605019
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/38, ROAD,20605020
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,3/38, ROAD,20605021
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/38, ROAD,20605022
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/40, ROAD,20605023
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,4/40, ROAD,20605024
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,3/40, ROAD,20605025
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/40, ROAD,20605026
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,42, ROAD,20605027
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,44, ROAD,20605028
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,46, ROAD,20605029
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,46A, ROAD,20605030
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,46B, ROAD,20605031
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,48, ROAD,20605032
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,48A, ROAD,20605033
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,48B, ROAD,20605034
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/50, ROAD,20605035
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/50, ROAD,20605036
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,3/50, ROAD,20605037
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,3/50A, ROAD,20605038
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/50A, ROAD,20605039
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/50A, ROAD,20605040
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,52, ROAD,20605041
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,54, ROAD,20605042
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,56, ROAD,20605043
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,58, ROAD,20605044
1060,AUCKLAND,MOUNT WELLINGTON,PETERSON,10, ROAD,20605045
1060,AUCKLAND,MOUNT WELLINGTON,PETERSON,1, ROAD,20605046
1060,AUCKLAND,MOUNT WELLINGTON,PETERSON,1A, ROAD,20605047
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,76, ROAD,20605049
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,78, ROAD,20605050
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,80, ROAD,20605051
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,82, ROAD,20605052
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,84, ROAD,20605053
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,86, ROAD,20605054
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,88, ROAD,20605055
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,90, ROAD,20605056
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,92, ROAD,20605057
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/92, ROAD,20605058
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/94, ROAD,20605059
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/94, ROAD,20605060
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,96, ROAD,20605061
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,102, ROAD,20605062
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,100, ROAD,20605063
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,98, ROAD,20605064
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,2, LANE,20605065
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,4, LANE,20605066
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,6A, LANE,20605067
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,6, LANE,20605068
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,8A, LANE,20605069
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,8, LANE,20605070
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,10, LANE,20605071
1060,AUCKLAND,MOUNT WELLINGTON,CONVAMORE,12, LANE,20605072
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,104, ROAD,20605073
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,6, LANE,20605074
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,110, ROAD,20605075
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,1, LANE,20605076
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,19, LANE,20605077
1060,AUCKLAND,MOUNT WELLINGTON,COVE,4, LANE,20605078
1060,AUCKLAND,MOUNT WELLINGTON,COVE,2, LANE,20605079
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,123, ROAD,20605080
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,121, ROAD,20605081
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,119, ROAD,20605082
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,117, ROAD,20605083
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,115, ROAD,20605084
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,113, ROAD,20605086
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,111, ROAD,20605087
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,111A, ROAD,20605088
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,109, ROAD,20605089
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,109A, ROAD,20605090
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,107A, ROAD,20605091
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,107, ROAD,20605092
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,105, ROAD,20605093
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,2, LANE,20605094
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,3, LANE,20605095
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,4, LANE,20605096
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,5, LANE,20605097
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,7, LANE,20605098
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,8, LANE,20605099
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,9, LANE,20605100
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,10, LANE,20605101
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,11, LANE,20605102
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,12, LANE,20605103
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,13, LANE,20605104
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,14, LANE,20605105
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,15, LANE,20605106
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,16, LANE,20605107
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,17, LANE,20605108
1060,AUCKLAND,MOUNT WELLINGTON,MARINE,18, LANE,20605109
1060,AUCKLAND,MOUNT WELLINGTON,COVE,6, LANE,20605110
1060,AUCKLAND,MOUNT WELLINGTON,COVE,8, LANE,20605111
1060,AUCKLAND,MOUNT WELLINGTON,COVE,10, LANE,20605112
1060,AUCKLAND,MOUNT WELLINGTON,COVE,12, LANE,20605113
1060,AUCKLAND,MOUNT WELLINGTON,COVE,20, LANE,20605114
1060,AUCKLAND,MOUNT WELLINGTON,COVE,22, LANE,20605115
1060,AUCKLAND,MOUNT WELLINGTON,COVE,24, LANE,20605116
1060,AUCKLAND,MOUNT WELLINGTON,COVE,26, LANE,20605117
1060,AUCKLAND,MOUNT WELLINGTON,COVE,27, LANE,20605118
1060,AUCKLAND,MOUNT WELLINGTON,COVE,25, LANE,20605119
1060,AUCKLAND,MOUNT WELLINGTON,COVE,23, LANE,20605120
1060,AUCKLAND,MOUNT WELLINGTON,COVE,21, LANE,20605121
1060,AUCKLAND,MOUNT WELLINGTON,COVE,19, LANE,20605122
1060,AUCKLAND,MOUNT WELLINGTON,COVE,17, LANE,20605123
1060,AUCKLAND,MOUNT WELLINGTON,COVE,15, LANE,20605124
1060,AUCKLAND,MOUNT WELLINGTON,COVE,11, LANE,20605125
1060,AUCKLAND,MOUNT WELLINGTON,COVE,9, LANE,20605126
1060,AUCKLAND,MOUNT WELLINGTON,COVE,7, LANE,20605127
1060,AUCKLAND,MOUNT WELLINGTON,COVE,5, LANE,20605128
1060,AUCKLAND,MOUNT WELLINGTON,COVE,1, LANE,20605129
1060,AUCKLAND,MOUNT WELLINGTON,COVE,3, LANE,20605130
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,80/118, ROAD,20605131
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,83/118, ROAD,20605132
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,90/118, ROAD,20605133
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,7/118, ROAD,20605134
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,30/118, ROAD,20605135
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,64/118, ROAD,20605136
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,118, ROAD,20605137
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,26/118, ROAD,20605138
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,61/118, ROAD,20605139
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,18/118, ROAD,20605140
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/120, ROAD,20605141
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/120, ROAD,20605142
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,120A, ROAD,20605143
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,122A, ROAD,20605144
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,122, ROAD,20605145
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,124, ROAD,20605146
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,126, ROAD,20605147
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,126A, ROAD,20605148
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,128A, ROAD,20605149
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,128, ROAD,20605150
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,130, ROAD,20605151
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,1/130, ROAD,20605152
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/132, ROAD,20605153
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,132, ROAD,20605154
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,134, ROAD,20605155
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,136A, ROAD,20605156
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,136, ROAD,20605157
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,138A, ROAD,20605158
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,138B, ROAD,20605159
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,140, ROAD,20605160
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2, ROAD,20605161
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,3, ROAD,20605162
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,4, ROAD,20605163
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,5, ROAD,20605164
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,6, ROAD,20605165
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,7, ROAD,20605166
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,8, ROAD,20605167
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,9, ROAD,20605169
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,10, ROAD,20605170
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,11, ROAD,20605171
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,12, ROAD,20605172
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,13, ROAD,20605173
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,14, ROAD,20605174
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,14A, ROAD,20605175
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,14B, ROAD,20605176
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,14C, ROAD,20605177
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,1/15, ROAD,20605178
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,15A, ROAD,20605179
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2/15, ROAD,20605180
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,16B, ROAD,20605181
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,16, ROAD,20605182
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,16A, ROAD,20605183
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,17, ROAD,20605184
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,17A, ROAD,20605185
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,18, ROAD,20605186
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,19A, ROAD,20605187
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,19, ROAD,20605188
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2/19, ROAD,20605189
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,4/19, ROAD,20605190
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,5/19, ROAD,20605191
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,1/19, ROAD,20605192
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,3/19, ROAD,20605193
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,20, ROAD,20605194
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2/21, ROAD,20605195
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,1/21, ROAD,20605196
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,22, ROAD,20605197
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,23, ROAD,20605198
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,23A, ROAD,20605199
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,24, ROAD,20605200
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,25, ROAD,20605201
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,25A, ROAD,20605202
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2/26, ROAD,20605203
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,1/26, ROAD,20605204
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,3/26, ROAD,20605205
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,27, ROAD,20605206
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,28, ROAD,20605207
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,28A, ROAD,20605208
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,29, ROAD,20605209
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,29A, ROAD,20605210
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,30B, ROAD,20605211
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,30A, ROAD,20605212
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,30, ROAD,20605213
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,31, ROAD,20605214
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,32, ROAD,20605215
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,33, ROAD,20605216
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,34, ROAD,20605217
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,2/34, ROAD,20605218
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,34C, ROAD,20605219
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,34A, ROAD,20605220
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,34B, ROAD,20605221
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,35, ROAD,20605222
1060,AUCKLAND,MOUNT WELLINGTON,WATENE,36, ROAD,20605223
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,142, ROAD,20605224
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,142A, ROAD,20605225
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,144, ROAD,20605226
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,146, ROAD,20605227
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,148, ROAD,20605228
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,150, ROAD,20605229
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,152, ROAD,20605230
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,154, ROAD,20605231
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,156, ROAD,20605232
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,158, ROAD,20605233
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,160, ROAD,20605234
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,157, ROAD,20605235
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,153, ROAD,20605236
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,155, ROAD,20605237
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,151, ROAD,20605238
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,151A, ROAD,20605239
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,149, ROAD,20605240
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,147A, ROAD,20605241
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,147, ROAD,20605242
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,145, ROAD,20605243
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,143, ROAD,20605244
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,143A, ROAD,20605245
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,143B, ROAD,20605246
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,141, ROAD,20605247
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,139B, ROAD,20605248
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,137, ROAD,20605249
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,139A, ROAD,20605250
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,135, ROAD,20605251
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/135, ROAD,20605252
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/133, ROAD,20605253
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,133, ROAD,20605254
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,131, ROAD,20605255
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,131A, ROAD,20605256
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,129, ROAD,20605257
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,127, ROAD,20605258
1060,AUCKLAND,MOUNT WELLINGTON,FINN,33, PLACE,20605259
1060,AUCKLAND,MOUNT WELLINGTON,FINN,31, PLACE,20605260
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,125, ROAD,20605261
1060,AUCKLAND,MOUNT WELLINGTON,FINN,29, PLACE,20605262
1060,AUCKLAND,MOUNT WELLINGTON,FINN,27, PLACE,20605263
1060,AUCKLAND,MOUNT WELLINGTON,FINN,1, PLACE,20605264
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,2, PLACE,20605265
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,10, PLACE,20605266
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,18, PLACE,20605267
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,25, PLACE,20605268
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,17, PLACE,20605269
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,9, PLACE,20605270
1060,AUCKLAND,MOUNT WELLINGTON,LEVENE,1, PLACE,20605271
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,2/103, ROAD,20605272
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,103, ROAD,20605273
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,101A, ROAD,20605274
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,101B, ROAD,20605275
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,99, ROAD,20605276
1060,AUCKLAND,MOUNT WELLINGTON,WAIPUNA,97A, ROAD,20605277
